id,string1,string2,distance,similarity,substring
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,CS/PowerEdge VRTX Rack for blades,26,0.212121212121212,6
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,DELL POWEREDGE VRTX 10X1TB NLSAS 5Y BASI,29,0.275,6
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,DELL POWEREDGE VRTX CHASSIS RA CK,17,0.484848484848485,14
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,DELL POWEREDGE VRTX RACK,23,0.258064516129032,6
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,DELL PowerEdge VRTX Rack,25,0.193548387096774,6
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,DELL PowerEdge VRTX Rack Gehaeuse,25,0.242424242424242,6
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,DELL POWEREDGE VRTX WITH 2XM630P 5Y PROP,29,0.275,6
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,HC (Gii: 102421482) VRTX,27,0.129032258064516,5
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,HC (Gii: 102481160) VRTX Rack Chassis,31,0.162162162162162,6
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,HC GII 102855840 VRTX,27,0.129032258064516,5
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,HC(EQ:101390414/2)VRTX,29,0.0645161290322581,4
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,HC(GII:101250146/2)VRTX,30,0.032258064516129,4
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,JS (Gii: 102174427.1) VRTX Rack + M630,32,0.157894736842105,6
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,JS (Gii: 102174430.1) VRTX Rack + M630,32,0.157894736842105,6
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,LM (GIIQuote:101475038.2) VRTX,29,0.0645161290322581,5
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,MS(Gii:100987176) VRTX,29,0.0645161290322581,5
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,POWEREDGE VRTX CHASSIS RACK,15,0.516129032258065,14
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,POWEREDGE VRTX CHASSIS RACK CO NFIGURATION RACK POWEREDGE VRT,45,0.262295081967213,14
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,PowerEdge VRTX obudowa do monta¿u w szafie serwerowej,48,0.0943396226415094,6
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,PowerEdge VRTX obudowa do montau w szafie serwerowej,47,0.0961538461538461,6
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,POWEREDGE VRTX RACK,21,0.32258064516129,6
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,PowerEdge VRTX Rack,24,0.225806451612903,6
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,PowerEdge Vrtx Rack,27,0.129032258064516,2
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,PowerEdge VRTX Rack-Gehäuse,24,0.225806451612903,6
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,POWEREDGE VRTX RACK CHASSIS,21,0.32258064516129,8
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,PowerEdge VRTX Rack Chassis,24,0.225806451612903,6
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,PowerEdge VRTX Rack Chassis [Dell PowerEdge VRTX],42,0.142857142857143,6
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,"PowerEdge VRTX Rack Chassis, PM#3652724",33,0.153846153846154,6
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,PowerEdge VRTX Rack Gehäuse,24,0.225806451612903,6
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,PS (Gii 103077371) VRTX Rack Chassis,30,0.166666666666667,6
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,SL (Gii 103233836) VRTX Rack Chassis,30,0.166666666666667,6
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,SL (Gii: 102981801) VRTX Rack Chasis,31,0.138888888888889,6
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,SL (Gii: 102981850) VRTX Rack Chasis,31,0.138888888888889,6
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,Tarnybiniu stociu moduline talpykla,33,0.0571428571428572,1
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,VRTX(giiquote:100380273/12),30,0.032258064516129,4
210-ABCT,BTO DELL EMC VRTX CHASSIS 2CTRL,ZR (Gii 103181821) VRTX Rack Chassis,30,0.166666666666667,6
210-ANLW,LB(Gii:103666363) EMC XC640ENT,BASE HCI XC640ENT ESXI,24,0.2,9
210-ANLW,LB(Gii:103666363) EMC XC640ENT,"BASE,HCI,XC640ENT,ESXI DELL EMC XC640",29,0.216216216216216,10
210-ANLW,LB(Gii:103666363) EMC XC640ENT,CH (Gii 103270187) XC640ENT,14,0.533333333333333,9
210-ANLW,LB(Gii:103666363) EMC XC640ENT,CH(Gii:103543219) XC640ENT,12,0.6,9
210-ANLW,LB(Gii:103666363) EMC XC640ENT,DELL EMC XC640ENT F R ESXI [DELL EMC XC,34,0.128205128205128,13
210-ANLW,LB(Gii:103666363) EMC XC640ENT,DELL EMC XC640ENT FOR ESXI,26,0.133333333333333,13
210-ANLW,LB(Gii:103666363) EMC XC640ENT,DELL EMC XC640ENT POUR ESXI [D ELL EMC XC640 - ULTIMATE,42,0.236363636363636,13
H500S-MODEL-P,HCI M StorageNode,H50CS-MODEL-P,15,0.117647058823529,1
VX14G2SLOWFREQHS,VxRail 14G 2S LOW FREQ HEATSINK,VXRAIL 14G 2S LOW FREQ HEATSINK,4,0.870967741935484,25
VX14GDRVBLANK,VxRail 14G DRIVE BLANK,VXRAIL 14G DRIVE BLANK,4,0.818181818181818,16
Q9J75A,HPE OmniStack 16-22c 1P Small SW/Promo,OmniStack 16-22c 1P Small SW/Promo,4,0.894736842105263,34
88033KRM,FusionSphere Virtualization Suite Advanced Edition1Y subs,FS0S6FVASA01,51,0.105263157894737,1
PR4110SV8C21-2,VxRail-500 Intel CPU 4110 8C 2.1GHz2ndH,VXRAIL-500 INTEL CPU 4110 8C 2,17,0.564102564102564,14
PR6126GD12C26,VXRAIL-500 INTEL CPU 6126 12C 2.6 GHz H,VXRAIL 500 Xeon Gold/6126/2.6GHz Flash Drive Array,33,0.34,6
HBA330CTRL1SH,VxRail-500 PercHBA330RAIDCTR MINI12Gb 1S,VXRAIL-500 PERCHBA330RAIDCTR MINI12GB 1S,8,0.8,21
D:PF-VSAN-SOL-ID,=>>PRIMEFLEX FOR VMWARE VSAN SOL,FUJITSU VMW VSAN 6.2 ADV for 1 CPU,30,0.117647058823529,6
D:PF-VSAN-SOL-ID,=>>PRIMEFLEX FOR VMWARE VSAN SOL,PRIMEFLEX FOR VMWARE,12,0.625,20
D:PF-VSAN-SOL-ID,=>>PRIMEFLEX FOR VMWARE VSAN SOL,PRIMEFLEX FOR VMWARE VSAN SOL ID - D:PF-VSAN-SOL-ID,25,0.509803921568627,29
210-ANLX,JH(Gii:103781403) XC640ENT,RS(Gii:103424309) XC640ENT,7,0.730769230769231,10
H500S-MODEL-P,HCI M StorageNode,H50CS-MODEL-P,15,0.117647058823529,1
Q9J80A,HPE OmniStack 16-22c 2P Large SW_Promo,OmniStack 16-22c 2P Large SW/Promo,5,0.868421052631579,28
867158-B21,HPE Apollo r2600 Gen10 24 SFF,HPE Apollo r2600 Gen10 24 SFF Premium Co,11,0.725,29
867158-B21,HPE Apollo r2600 Gen10 24 SFF,HPE Apollo r2600 Gen10 24 SFF Premium Configure-to-order Chassis,35,0.453125,29
Q8D87A,HPE SIMPLIVITY 384G 12 DIMM FIO,=>>>HPE SIMPLIVITY 384G 12DIMM FIO,5,0.852941176470588,22
Q8D87A,HPE SIMPLIVITY 384G 12 DIMM FIO,HPE SIMPLIVITY 384G 12 DIMM,4,0.870967741935484,27
770-BBBM,READYRAILS RAILS STATIQUES RAC KS  2/4 MONTANTS,Dell ReadyRails Static Rails,41,0.127659574468085,2
770-BBBM,READYRAILS RAILS STATIQUES RAC KS  2/4 MONTANTS,READYRAILS GUIAS,33,0.297872340425532,11
770-BBBM,READYRAILS RAILS STATIQUES RAC KS  2/4 MONTANTS,ReadyRails guÝas estßticas para racks de 2/4 postes,41,0.196078431372549,5
770-BBBM,READYRAILS RAILS STATIQUES RAC KS  2/4 MONTANTS,ReadyRails Static Rails for 2/4-post Racks,40,0.148936170212766,4
770-BBBM,READYRAILS RAILS STATIQUES RAC KS  2/4 MONTANTS,READYRAILS STATISCHE SCHIENEN F R RACKS,26,0.446808510638298,11
VXSSD800GB10WPD25U,EMC. VXRAIL 14G CACHE SSD 800GB 10WPD 2.5 U,"800GB 2.5"" SAS Solid State Drive",37,0.13953488372093,6
02312BVQ,SSD 480GB SATA 6Gb/s Read Intensive S4500 Series 2.5inch(2.5inch Drive Bay) FusionCube,N480SSDW2S45,79,0.0813953488372093,3
ZU730A,HPE SUPERDOME 2 HW CONFIGURATION SER,HPE SUPERDOME 2 HW CONFI,12,0.666666666666667,24
Q9J72A,HPE OMNISTACK 8-14C 2P LARGE SW/PROMO,HPE OmniStack 8-14c 2P Large SW/Promo,16,0.567567567567568,5
Q9J72A,HPE OMNISTACK 8-14C 2P LARGE SW/PROMO,OmniStack 8-14c 2P Large SW/Promo,20,0.459459459459459,5
E0K6PLL,IBM PUREDATA SYSTEM FOR ANALYTICS N3001-005 APPLIA,IBM PureData System for Analytics N3001,33,0.34,6
E0K6PLL,IBM PUREDATA SYSTEM FOR ANALYTICS N3001-005 APPLIA,IBM PUREDATA SYSTEM FOR ANALYTICS N3001-,10,0.8,40
E0K6PLL,IBM PUREDATA SYSTEM FOR ANALYTICS N3001-005 APPLIA,PUREDATA SYS ANALYT*CNG12M902,28,0.44,12
NX-1175S-G5-SW-CM,"NUTANIX HARWARE PLATFORM* NX-1175S-G5, 1 NODE NUTA","Nutanix Hardware Platform * NX-1175S-G5, 1 Node Nutanix Software * Foundation - Hypervisor Agnostic Installer * Controll",94,0.216666666666667,18
NX-1175S-G5-SW-CM,"NUTANIX HARWARE PLATFORM* NX-1175S-G5, 1 NODE NUTA",Nutanix HW Platform NX-1175S-G5,32,0.36,12
Q9J68A,HPE OMNISTACK 8-14C 2P SMALL,HPE OMNISTACK 8-14C 2P SMALL SW/PROMO,9,0.756756756756757,28
Q9J68A,HPE OMNISTACK 8-14C 2P SMALL,HPE OmniStack 8-14c 2P Small SW/Promo,21,0.432432432432432,5
E0FYRLL,PureData12 SQAPLBCSV,IBM PUREDATA SYSTEM FOR ANALYTICS N2001-010 APPLIA,43,0.14,2
VX14G2SLOWFREQHS,VxRail 14G 2S LOW FREQ HEATSINK,VXRAIL 14G 2S LOW FREQ HEATSINK,4,0.870967741935484,25
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,(GIIQuote:99573434.6) BTO PowerEdge FX2  Ready Rails  DualPSU 2000W  3Yr PRO4HR,67,0.151898734177215,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,(GIIQuote:100207760.6) FX2,32,0.0857142857142857,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,(GIIQuote:100626133/7) FX2,31,0.114285714285714,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,:SNCF:DELL PowerEdge FX2 Chassis SD 2GB,32,0.17948717948718,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,:UNIHA:DELL PowerEdge FX2 Chassis,33,0.0571428571428572,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,AS (Gii 103333783) FX2,29,0.171428571428571,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?17880671/2,28,0.2,3
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?17981851.6,28,0.2,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?17981851.6.B,28,0.2,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?18001110.2,28,0.2,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?18341821,30,0.142857142857143,1
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?18341821.B,29,0.171428571428571,1
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?18351845,30,0.142857142857143,1
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?18502024,29,0.171428571428571,1
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?18502024.B,28,0.2,1
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?23059970,30,0.142857142857143,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?23182264.3,29,0.171428571428571,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?23295859,30,0.142857142857143,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/Dell 210-ABUX?18195516.3,29,0.171428571428571,1
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/Dell 210-ABUX?18237499,30,0.142857142857143,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/Dell PowerEdge FX2 Chassis,31,0.114285714285714,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/Dell PowerEdge FX2 Chassis for up to,32,0.2,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/PowerEdge FX2 Chassis,27,0.228571428571429,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,CS/Dell PowerEdge FX2,31,0.114285714285714,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,CS/PE FX2 Chassis 3Y PS,28,0.2,6
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,CS/PowerEdge FX2,29,0.171428571428571,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,DELL BTO PowerEdge FX2 [PowerEdge FX2,28,0.243243243243243,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,DELL FX 2 + 3 NODES,29,0.171428571428571,3
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,DELL POWEREDGE FX2,21,0.4,14
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,Dell PowerEdge FX2,28,0.2,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,HC (Gii 103139470/3) FX2,30,0.142857142857143,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,HC(GII:100581062.11)FX2,31,0.114285714285714,3
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,LB(Gii:103399399.3) FX2,32,0.0857142857142857,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,LM  (GIIQuote:101074959.15) FX2,31,0.114285714285714,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,POWEREDGE FX2,22,0.371428571428571,13
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,PowerEdge FX2,29,0.171428571428571,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,POWEREDGE FX2 CHASSIS FX2S 2*2 000W 1XCMC 2X1GBE PASS TROUGH,48,0.2,14
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,POWEREDGE FX2 CHASSIS FX2S 2X2 000W 1XCMC 2GB SD 2*PASS TRI,46,0.220338983050847,14
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,Poweredge Fx2 Configurato,30,0.142857142857143,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,PP (Gii 102972244) FX2,30,0.142857142857143,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,PP (Gii 103241233) FX2,29,0.171428571428571,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,PS (Gii: 102490442) FX2,30,0.142857142857143,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,SL (Gii: 102759314/4) FX2,30,0.142857142857143,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,SL (Gii: 102941100) FX2,30,0.142857142857143,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,SL (Gii: 102941199) FX2,30,0.142857142857143,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,ZR (Gii 103094518) PowerEdge FX2,31,0.114285714285714,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,ZR (Gii 103187182) FX2,29,0.171428571428571,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,ZR (Gii 103333348.1) FX2,29,0.171428571428571,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,ZR (Gii: 102562678) FX2 Chassis,32,0.0857142857142857,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,ZR (Gii: 102562732) FX2 Chassis,31,0.114285714285714,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,ZR (Gii: 102824121) FX2,29,0.171428571428571,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,(GIIQuote:99573434.6) BTO PowerEdge FX2  Ready Rails  DualPSU 2000W  3Yr PRO4HR,67,0.151898734177215,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,(GIIQuote:100207760.6) FX2,32,0.0857142857142857,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,(GIIQuote:100626133/7) FX2,31,0.114285714285714,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,:SNCF:DELL PowerEdge FX2 Chassis SD 2GB,32,0.17948717948718,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,:UNIHA:DELL PowerEdge FX2 Chassis,33,0.0571428571428572,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,AS (Gii 103333783) FX2,29,0.171428571428571,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?17880671/2,28,0.2,3
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?17981851.6,28,0.2,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?17981851.6.B,28,0.2,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?18001110.2,28,0.2,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?18341821,30,0.142857142857143,1
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?18341821.B,29,0.171428571428571,1
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?18351845,30,0.142857142857143,1
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?18502024,29,0.171428571428571,1
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?18502024.B,28,0.2,1
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?23059970,30,0.142857142857143,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?23182264.3,29,0.171428571428571,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?23295859,30,0.142857142857143,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/Dell 210-ABUX?18195516.3,29,0.171428571428571,1
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/Dell 210-ABUX?18237499,30,0.142857142857143,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/Dell PowerEdge FX2 Chassis,31,0.114285714285714,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/Dell PowerEdge FX2 Chassis for up to,32,0.2,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/PowerEdge FX2 Chassis,27,0.228571428571429,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,CS/Dell PowerEdge FX2,31,0.114285714285714,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,CS/PE FX2 Chassis 3Y PS,28,0.2,6
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,CS/PowerEdge FX2,29,0.171428571428571,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,DELL BTO PowerEdge FX2 [PowerEdge FX2,28,0.243243243243243,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,DELL FX 2 + 3 NODES,29,0.171428571428571,3
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,DELL POWEREDGE FX2,21,0.4,14
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,Dell PowerEdge FX2,28,0.2,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,HC (Gii 103139470/3) FX2,30,0.142857142857143,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,HC(GII:100581062.11)FX2,31,0.114285714285714,3
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,LB(Gii:103399399.3) FX2,32,0.0857142857142857,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,LM  (GIIQuote:101074959.15) FX2,31,0.114285714285714,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,POWEREDGE FX2,22,0.371428571428571,13
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,PowerEdge FX2,29,0.171428571428571,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,POWEREDGE FX2 CHASSIS FX2S 2*2 000W 1XCMC 2X1GBE PASS TROUGH,48,0.2,14
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,POWEREDGE FX2 CHASSIS FX2S 2X2 000W 1XCMC 2GB SD 2*PASS TRI,46,0.220338983050847,14
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,Poweredge Fx2 Configurato,30,0.142857142857143,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,PP (Gii 102972244) FX2,30,0.142857142857143,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,PP (Gii 103241233) FX2,29,0.171428571428571,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,PS (Gii: 102490442) FX2,30,0.142857142857143,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,SL (Gii: 102759314/4) FX2,30,0.142857142857143,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,SL (Gii: 102941100) FX2,30,0.142857142857143,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,SL (Gii: 102941199) FX2,30,0.142857142857143,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,ZR (Gii 103094518) PowerEdge FX2,31,0.114285714285714,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,ZR (Gii 103187182) FX2,29,0.171428571428571,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,ZR (Gii 103333348.1) FX2,29,0.171428571428571,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,ZR (Gii: 102562678) FX2 Chassis,32,0.0857142857142857,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,ZR (Gii: 102562732) FX2 Chassis,31,0.114285714285714,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,ZR (Gii: 102824121) FX2,29,0.171428571428571,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,(GIIQuote:99573434.6) BTO PowerEdge FX2  Ready Rails  DualPSU 2000W  3Yr PRO4HR,67,0.151898734177215,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,(GIIQuote:100207760.6) FX2,32,0.0857142857142857,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,(GIIQuote:100626133/7) FX2,31,0.114285714285714,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,:SNCF:DELL PowerEdge FX2 Chassis SD 2GB,32,0.17948717948718,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,:UNIHA:DELL PowerEdge FX2 Chassis,33,0.0571428571428572,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,AS (Gii 103333783) FX2,29,0.171428571428571,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?17880671/2,28,0.2,3
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?17981851.6,28,0.2,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?17981851.6.B,28,0.2,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?18001110.2,28,0.2,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?18341821,30,0.142857142857143,1
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?18341821.B,29,0.171428571428571,1
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?18351845,30,0.142857142857143,1
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?18502024,29,0.171428571428571,1
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?18502024.B,28,0.2,1
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?23059970,30,0.142857142857143,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?23182264.3,29,0.171428571428571,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?23295859,30,0.142857142857143,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/Dell 210-ABUX?18195516.3,29,0.171428571428571,1
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/Dell 210-ABUX?18237499,30,0.142857142857143,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/Dell PowerEdge FX2 Chassis,31,0.114285714285714,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/Dell PowerEdge FX2 Chassis for up to,32,0.2,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/PowerEdge FX2 Chassis,27,0.228571428571429,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,CS/Dell PowerEdge FX2,31,0.114285714285714,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,CS/PE FX2 Chassis 3Y PS,28,0.2,6
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,CS/PowerEdge FX2,29,0.171428571428571,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,DELL BTO PowerEdge FX2 [PowerEdge FX2,28,0.243243243243243,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,DELL FX 2 + 3 NODES,29,0.171428571428571,3
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,DELL POWEREDGE FX2,21,0.4,14
